patent_number,patent_title,patent_date,inventor_city,inventor_country,inventor_first_name,inventor_first_seen_date,inventor_id,inventor_last_name,inventor_last_seen_date,inventor_lastknown_city,inventor_lastknown_country,inventor_sequence,inventor_state,inventor_state_fips,inventor_total_num_patents
10280481,Method for bioleaching and solvent extraction with selective recovery of copper and zinc from polymetal concentrates of sulfides,2019-05-07,Querétaro,MX,Alfonso,2019-05-07,fl:al_ln:lopezjuarez-1,Lopez-Juarez,2019-05-07,Querétaro,MX,2,,,1
10280653,Vehicle door latch with electronic override,2019-05-07,Chihuahua,MX,Carlos,2015-11-24,fl:ca_ln:tostado-1,Tostado,2023-12-26,Chihuahua,MX,2,,,12
10280653,Vehicle door latch with electronic override,2019-05-07,Chihuahua,MX,Eduardo,2012-12-11,fl:ed_ln:estrada-3,Estrada,2023-12-26,Chihuahua,MX,0,,,14
10280653,Vehicle door latch with electronic override,2019-05-07,Chihuahua,MX,Daniel,2012-02-21,fl:da_ln:aguirre-1,Aguirre,2019-05-07,Chihuahua,MX,1,,,3
10280653,Vehicle door latch with electronic override,2019-05-07,Sterling Heights,US,Donald M.,1999-04-27,fl:do_ln:perkins-9,Perkins,2023-12-26,Warren,US,3,MI,26,51
10280664,Hinge system for a storage bin in the cargo area of a vehicle,2019-05-07,Toluca,MX,Andres Omar,2019-05-07,fl:an_ln:alvarezlopez-1,Alvarez Lopez,2021-12-28,Toluca,MX,1,,,3
10280664,Hinge system for a storage bin in the cargo area of a vehicle,2019-05-07,Cuautitlán Izcalli,MX,Jairo Abraham,2019-03-05,fl:ja_ln:cruzlopez-1,Cruz Lopez,2019-09-10,Cuautitlán Izcalli,MX,0,,,3
10280773,Turbomachine alignment key and related turbomachine,2019-05-07,Schenectady,US,Steven Sebastian,1997-02-25,fl:st_ln:burdgick-2,Burdgick,2023-01-17,Schenectady,US,0,NY,36,89
10280773,Turbomachine alignment key and related turbomachine,2019-05-07,Querétaro,MX,Jesus,2000-11-28,fl:je_ln:mendoza-7,Mendoza,2022-04-19,Seattle,US,1,,,4
10280773,Turbomachine alignment key and related turbomachine,2019-05-07,Querétaro,MX,Salvador Lopez,2019-05-07,fl:sa_ln:mata-1,Mata,2019-05-07,Querétaro,MX,2,,,1
10283300,Bimetal plate to provide two different current ratings within frame of circuit breaker,2019-05-07,Monterrey,MX,Juan Jose,2019-05-07,fl:ju_ln:rodriquezsalinas-1,Rodriquez Salinas,2019-05-07,Monterrey,MX,0,,,1
10283854,Low-cost ultra wideband LTE antenna,2019-05-07,Ensenada,MX,Jose Eleazar,2014-08-19,fl:jo_ln:zunigajuarez-1,Zuniga-Juarez,2023-07-18,Ensenada,MX,0,,,7
10283944,Systems for motor control center buckets,2019-05-07,Querétaro,MX,Esmeralda,2018-04-10,fl:es_ln:soto-1,Soto,2022-01-18,Querétaro,MX,0,,,3
10283944,Systems for motor control center buckets,2019-05-07,Querétaro,MX,Abigail,2018-04-10,fl:ab_ln:garza-1,Garza,2019-05-07,Querétaro,MX,2,,,2
10283944,Systems for motor control center buckets,2019-05-07,Querétaro,MX,Edgar,2018-04-10,fl:ed_ln:ramirez-3,Ramirez,2019-05-07,Querétaro,MX,1,,,2
10284130,PSC motor having multiple speed and voltage configurations,2019-05-07,Paulding,US,Lester Benjamin,2015-08-04,fl:le_ln:manz-1,Manz,2024-01-23,Paulding,US,1,OH,39,21
10284130,PSC motor having multiple speed and voltage configurations,2019-05-07,San Fernando,MX,Juan Manuel,2005-12-20,fl:ju_ln:martinez-12,Martinez,2023-12-12,Caledonia,US,5,,,19
10284130,PSC motor having multiple speed and voltage configurations,2019-05-07,Auburn,US,Harry Robert,1977-10-25,fl:ha_ln:wilson-7,Wilson,2020-12-15,Fort Wayne,US,3,IN,18,9
10284130,PSC motor having multiple speed and voltage configurations,2019-05-07,Fort Wayne,US,Andrea Lena,2006-05-02,fl:an_ln:nelson-32,Nelson,2020-12-15,Fort Wayne,US,0,IN,18,3
10284130,PSC motor having multiple speed and voltage configurations,2019-05-07,Fort Wayne,US,Bryan J.,2015-07-28,fl:br_ln:stout-2,Stout,2020-12-15,Fort Wayne,US,2,IN,18,9
10284130,PSC motor having multiple speed and voltage configurations,2019-05-07,San Fernando,MX,Aurelio Santiago,2019-05-07,fl:au_ln:garrido-1,Garrido,2019-05-07,San Fernando,MX,4,,,1
10284130,PSC motor having multiple speed and voltage configurations,2019-05-07,San Fernando,MX,Fredier Ruiz,2019-05-07,fl:fr_ln:arias-1,Arias,2019-05-07,San Fernando,MX,6,,,1
10285409,High speed rinsing solution application,2019-05-14,Gold Coast,AU,Andrew Michael,2018-07-17,fl:an_ln:leiner-1,Leiner,2019-05-14,Gold Coast,AU,0,,,2
10285409,High speed rinsing solution application,2019-05-14,Culiacán,MX,Ulises Pardo,2018-07-17,fl:ul_ln:arche-1,Arche,2019-05-14,Culiacán,MX,2,,,2
10285409,High speed rinsing solution application,2019-05-14,Hudson,US,Earnest DeWayne,2018-07-17,fl:ea_ln:tooley-1,Tooley,2019-05-14,Hudson,US,1,WI,55,2
10285424,Process for obtaining a sucrose-flavored additive,2019-05-14,Mexico City,MX,Octavio,2019-05-14,fl:oc_ln:ramirezrojas-1,Ramírez Rojas,2019-05-14,Mexico City,MX,2,,,1
10285424,Process for obtaining a sucrose-flavored additive,2019-05-14,Mexico City,MX,Leonor,2019-05-14,fl:le_ln:lopezcordoba-1,López Cordoba,2019-05-14,Mexico City,MX,1,,,1
10285424,Process for obtaining a sucrose-flavored additive,2019-05-14,Mexico City,MX,Héctor Alejandro,2019-05-14,fl:he_ln:alvarezdelacadenasillas-1,Álvarez De La Cadena Sillas,2019-05-14,Mexico City,MX,0,,,1
10285465,Cap having imperceptible internal pocket and sub-pocket,2019-05-14,Mexico City,MX,Roberto,2019-05-14,fl:ro_ln:diezdesollanodiaz-1,Diez De Sollano Díaz,2019-05-14,Mexico City,MX,0,,,1
10285963,"Combination of metabolic bio-energetic and nutra-epigentic regulators, nutraceutical compounds in conventional and nanotechnologies combination to revert and prevent the chronic damage accelerated cellular senescence produced by diabetes and other degenerative chronic complex diseases",2019-05-14,Cuauhtémoc,MX,Horacio,2019-05-14,fl:ho_ln:astudillodelavega-1,Astudillo de la Vega,2019-05-14,Cuauhtémoc,MX,0,,,1
10286705,Sheet construction and methods of making and using the same,2019-05-14,Tijuana,MX,Laura,2014-05-27,fl:la_ln:sanchez-3,Sanchez,2023-02-14,Tijuana,MX,1,,,4
10286705,Sheet construction and methods of making and using the same,2019-05-14,Rancho Cucamonga,US,Linda,2019-05-14,fl:li_ln:francis-2,Francis,2023-02-14,Grapeland,US,2,CA,06,2
10286705,Sheet construction and methods of making and using the same,2019-05-14,San Gabriel,US,Le-Hoa,2001-04-10,fl:le_ln:hong-6,Hong,2023-06-27,Brea,US,0,CA,06,29
10286705,Sheet construction and methods of making and using the same,2019-05-14,San Gabriel,US,Angie,2019-05-14,fl:an_ln:chiao-1,Chiao,2023-02-14,San Gabriel,US,3,CA,06,2
10286759,Vehicle door including an inner structure having a storage compartment with structural features that increase the strength of the storage compartment and improve the feel of the storage compartment,2019-05-14,Toluca,MX,Eliseo Arturo,2019-05-14,fl:el_ln:floresdiaz-1,Flores Diaz,2020-09-01,Toluca,MX,0,,,2
10286822,Adjustable headrest assembly for vehicle seat,2019-05-14,Mexico City,MX,Raul Ezequiel,2017-12-05,fl:ra_ln:alvarezruiz-1,Alvarez Ruiz,2022-03-01,Estado de México,MX,0,,,7
10286822,Adjustable headrest assembly for vehicle seat,2019-05-14,Mexico City,MX,Cuauhtemoc,2019-05-14,o0ukiespfow9kow8kcy21qedj,Quiroz Garfias,2019-05-14,Mexico City,MX,1,,,1
10286822,Adjustable headrest assembly for vehicle seat,2019-05-14,Tlalnepantla,MX,Alfonso,2019-05-14,fl:al_ln:hickmanguevara-1,Hickman Guevara,2021-11-02,Tlalnepantla,MX,2,,,6
10286831,Cargo management system incorporating a mat of memory foam,2019-05-14,Mexico City,MX,Armando Enrique,2019-05-14,fl:ar_ln:gutierrezlopezdelara-1,Gutierrez Lopez de Lara,2019-05-14,Mexico City,MX,0,,,1
10286831,Cargo management system incorporating a mat of memory foam,2019-05-14,Calimaya de Díaz González,MX,Carlos Ernesto,2019-02-19,fl:ca_ln:saenzcamacho-1,Saenz Camacho,2022-03-01,Calimaya de Díaz González,MX,2,,,3
10286831,Cargo management system incorporating a mat of memory foam,2019-05-14,Atizapán de Zaragoza,MX,Guillermo Cesar,2018-07-03,fl:gu_ln:cervantesguarneros-1,Cervantes Guarneros,2022-01-18,Atizapán de Zaragoza,MX,1,,,3
10287129,Spool holder and method of supporting spool of wire with spool holder,2019-05-14,Trincheras,MX,Israel Dominguez,2019-05-14,fl:is_ln:palacios-1,Palacios,2019-05-14,Trincheras,MX,2,,,1
10287129,Spool holder and method of supporting spool of wire with spool holder,2019-05-14,Monterrey,MX,Jose Guadalupe Salas,2019-05-14,fl:jo_ln:madrid-2,Madrid,2019-05-14,Monterrey,MX,0,,,1
10287129,Spool holder and method of supporting spool of wire with spool holder,2019-05-14,Garcia,MX,Alejandro,2001-12-11,fl:al_ln:flores-8,Flores,2019-11-05,Spring,US,1,,,13
10287129,Spool holder and method of supporting spool of wire with spool holder,2019-05-14,Trincheras,MX,Ruben Alejandro Cardenas,2019-05-14,fl:ru_ln:garcia-5,Garcia,2019-05-14,Trincheras,MX,3,,,1
10287484,Process for recovery and mobilization of oil contained in porous media by tensoactive biomolecules produced by Serratia marcescens SmSA,2019-05-14,Mexico City,MX,Patricia,2014-01-21,fl:pa_ln:olguinlora-1,Olguin Lora,2019-05-14,Mexico City,MX,2,,,3
10287484,Process for recovery and mobilization of oil contained in porous media by tensoactive biomolecules produced by Serratia marcescens SmSA,2019-05-14,Mexico City,MX,Gladys Teresa,2014-01-21,fl:gl_ln:castorenacortes-1,Castorena Cortes,2019-05-14,Mexico City,MX,0,,,3
10287484,Process for recovery and mobilization of oil contained in porous media by tensoactive biomolecules produced by Serratia marcescens SmSA,2019-05-14,Mexico City,MX,Teresa Guadalupe,2014-01-21,fl:te_ln:roldancarrillo-1,Roldan Carrillo,2019-05-14,Mexico City,MX,1,,,3
10288099,Attachment feature for securing two parallel workpieces together,2019-05-14,Mexico City,MX,Luis Humberto,2017-09-19,fl:lu_ln:sonigutierrez-1,Soni Gutierrez,2020-07-28,Mexico City,MX,0,,,4
10288099,Attachment feature for securing two parallel workpieces together,2019-05-14,Santiago Yancuitlalpan,MX,Enrique,2017-09-19,fl:en_ln:granellpeniche-1,Granell Peniche,2019-05-21,Naucalpan,MX,3,,,4
10288099,Attachment feature for securing two parallel workpieces together,2019-05-14,Cuautitlán Izcalli,MX,Jose Manuel,2019-01-22,fl:jo_ln:guzmancolin-1,Guzman Colin,2020-07-28,Irapuato,MX,2,,,3
10288099,Attachment feature for securing two parallel workpieces together,2019-05-14,Puebla,MX,Francisco,2017-06-27,fl:fr_ln:ronquillomelendez-1,Ronquillo Melendez,2019-05-14,Puebla,MX,1,,,5
10290293,"Systems, apparatus, and methods for drone audio noise reduction",2019-05-14,Guadalajara,MX,Rafael,2016-09-06,fl:ra_ln:delaguardiagonzalez-1,De La Guardia Gonzalez,2024-03-12,Santa Ana Tepetitlán,MX,3,,,30
10290293,"Systems, apparatus, and methods for drone audio noise reduction",2019-05-14,Guadalajara,MX,Hector,2016-03-22,fl:he_ln:cordouriermaruri-1,Cordourier Maruri,2024-01-02,Guadalajara,MX,0,,,35
10290293,"Systems, apparatus, and methods for drone audio noise reduction",2019-05-14,Pleasanton,US,Jonathan,2011-06-28,fl:jo_ln:huang-13,Huang,2024-01-02,Pleasanton,US,1,CA,06,34
10290293,"Systems, apparatus, and methods for drone audio noise reduction",2019-05-14,Zapopan,MX,Julio,2018-01-16,fl:ju_ln:zamoraesquivel-1,Zamora Esquivel,2023-11-07,Zapopan,MX,9,,,30
10290293,"Systems, apparatus, and methods for drone audio noise reduction",2019-05-14,Zapopan,MX,Paulo,2018-01-16,fl:pa_ln:lopezmeyer-1,Lopez Meyer,2023-08-15,Zapopan,MX,2,,,31
10290293,"Systems, apparatus, and methods for drone audio noise reduction",2019-05-14,Guadalajara,MX,Leobardo,2019-05-14,fl:le_ln:camposmacias-1,Campos Macias,2024-03-12,Santa Ana Tepetitlán,MX,6,,,19
10290293,"Systems, apparatus, and methods for drone audio noise reduction",2019-05-14,Guadalajara,MX,Jose Rodrigo,2012-05-22,fl:jo_ln:camachoperez-2,Camacho Perez,2024-01-02,Guadalajara,MX,8,,,32
10290293,"Systems, apparatus, and methods for drone audio noise reduction",2019-05-14,Zapopan,MX,Rodrigo,2019-05-14,fl:ro_ln:aldanalopez-1,Aldana Lopez,2024-03-12,Santa Ana Tepetitlán,MX,5,,,18
10290293,"Systems, apparatus, and methods for drone audio noise reduction",2019-05-14,Tlaquepaque,MX,David,2018-04-24,fl:da_ln:gomezgutierrez-1,Gomez Gutierrez,2024-03-12,Jalisco,MX,4,,,31
10290293,"Systems, apparatus, and methods for drone audio noise reduction",2019-05-14,Guadalajara,MX,Jose,2018-04-24,fl:jo_ln:parravilchis-1,Parra Vilchis,2024-01-30,Guadalajara,MX,7,,,23
10290585,Shielded module having compression overmold,2019-05-14,Mexicali,MX,Sergio Joaquin,2019-05-14,fl:se_ln:gonzalezflores-1,Gonzalez Flores,2021-07-13,Mexicali,MX,2,,,3
10290585,Shielded module having compression overmold,2019-05-14,Gilbert,US,Luis Eduardo,2017-09-05,fl:lu_ln:herrera-2,Herrera,2021-07-13,Mexicali,MX,1,AZ,04,4
10290585,Shielded module having compression overmold,2019-05-14,Willow View Lane,US,Hoang Mong,2015-02-03,fl:ho_ln:nguyen-13,Nguyen,2024-01-02,Colonia Juarez,US,0,CA,06,51
10290585,Shielded module having compression overmold,2019-05-14,Rancho Santa Margarita,US,Matthew Sean,2011-12-06,fl:ma_ln:read-11,Read,2023-06-20,Rancho Santa Margarita,US,3,CA,06,41
10290585,Shielded module having compression overmold,2019-05-14,Irvine,US,Anthony James,2002-01-22,fl:an_ln:lobianco-1,LoBianco,2024-02-06,Irvine,US,4,CA,06,65
10290585,Shielded module having compression overmold,2019-05-14,Mexicali,MX,Heliodoro,2019-05-14,fl:he_ln:osuna-1,OSUNA,2021-07-13,Mexicali,MX,5,,,3
10292344,Hydro planter,2019-05-21,Miguel Alemán,MX,Jose Antonio,2019-05-21,fl:jo_ln:floresgarcia-2,Flores Garcia,2019-05-21,Miguel Alemán,MX,0,,,1
10293352,Hand held fluid dispensing apparatus,2019-05-21,San Nicolás de los Garza,MX,Marcos Moreno,2019-05-21,fl:ma_ln:pastor-1,Pastor,2023-07-18,San Nicolás de los Garza,MX,0,,,4
10293352,Hand held fluid dispensing apparatus,2019-05-21,General Escobedo,MX,Jesus R.,2005-10-18,fl:je_ln:montano-1,Montano,2021-06-29,Foxfield,US,1,,,4
10293737,Modular trunk system,2019-05-21,Gustavo A. Madero,MX,Saulo Ratzel,2017-05-02,fl:sa_ln:sanchezhuipio-1,Sanchez Huipio,2019-05-21,Gustavo A. Madero,MX,4,,,2
10293737,Modular trunk system,2019-05-21,Naucalpan,MX,Enrique,2017-09-19,fl:en_ln:granellpeniche-1,Granell Peniche,2019-05-21,Naucalpan,MX,0,,,4
10293737,Modular trunk system,2019-05-21,Toluca,MX,Maria Fernanda,2017-05-02,fl:ma_ln:pulidoplauchud-1,Pulido Plauchud,2022-04-05,Toluca,MX,2,,,3
10293737,Modular trunk system,2019-05-21,Naucalpan,MX,Pablo,2019-05-21,fl:pa_ln:zetinagargollo-1,Zetina Gargollo,2019-05-21,Naucalpan,MX,3,,,1
10293737,Modular trunk system,2019-05-21,La Orilla,MX,Oscar,2017-05-02,fl:os_ln:roviravilchis-1,Rovira Vilchis,2019-05-21,La Orilla,MX,1,,,2
10294629,Holder for coupling a work implement to a work vehicle,2019-05-21,Augusta,US,Israel,2016-09-13,fl:is_ln:priego-1,Priego,2021-08-03,Augusta,US,3,GA,13,8
10294629,Holder for coupling a work implement to a work vehicle,2019-05-21,Monterrey,MX,Daniel,2019-05-21,fl:da_ln:chapa-1,Chapa,2021-08-03,Monterrey,MX,5,,,5
10294629,Holder for coupling a work implement to a work vehicle,2019-05-21,Bettendorf,US,Mohamad S.,1995-12-26,fl:mo_ln:elzein-1,El-Zein,2022-10-04,Bettendorf,US,1,IA,19,18
10294629,Holder for coupling a work implement to a work vehicle,2019-05-21,Monterrey,MX,Hector,2019-05-21,fl:he_ln:portillo-1,Portillo,2022-10-04,Monterrey,MX,2,,,11
10294629,Holder for coupling a work implement to a work vehicle,2019-05-21,Pune,IN,Hema V.,2019-05-21,fl:he_ln:guthy-1,Guthy,2022-08-16,Moline,US,4,,,8
10294629,Holder for coupling a work implement to a work vehicle,2019-05-21,Pune,IN,Sathish Kumar,2019-05-21,fl:sa_ln:sivaraman-1,Sivaraman,2020-05-26,Pune,IN,0,,,2
10294647,Universal height absorbing toilet seal,2019-05-21,Oceanside,US,Krishnaditya,2012-10-30,fl:kr_ln:arkalgud-3,Arkalgud,2023-11-28,Oceanside,US,4,CA,06,10
10294647,Universal height absorbing toilet seal,2019-05-21,El Control,MX,Eduardo,1998-09-08,fl:ed_ln:coronado-1,Coronado,2023-11-28,Río Rico,MX,0,,,40
10294647,Universal height absorbing toilet seal,2019-05-21,Ramona,US,Adam,2001-10-16,fl:ad_ln:sampson-2,Sampson,2024-03-26,Lancaster,US,2,CA,06,24
10294647,Universal height absorbing toilet seal,2019-05-21,Willow View Lane,US,Tuan,1997-10-07,fl:tu_ln:le-26,Le,2024-03-26,Colonia Juarez,US,3,CA,06,45
10294647,Universal height absorbing toilet seal,2019-05-21,El Control,MX,Pedro,1997-01-28,fl:pe_ln:gonzalez-4,Gonzalez,2023-11-28,Río Rico,MX,1,,,13
10294712,Appliance door assembly,2019-05-21,Stevensville,US,SCOTT T.,2016-07-19,fl:sc_ln:thalls-1,THALLS,2021-09-14,Stevensville,US,5,MI,26,7
10294712,Appliance door assembly,2019-05-21,Hartford,US,Timothy E.,2001-03-13,fl:ti_ln:heater-1,Heater,2024-03-05,Hartford,US,1,MI,26,21
10294712,Appliance door assembly,2019-05-21,Monterrey,MX,Jose Aldo,2018-08-28,fl:jo_ln:ramirez-14,Ramirez,2022-07-19,Monterrey,MX,4,,,7
10294712,Appliance door assembly,2019-05-21,Granger,US,Nicholas E.,2019-05-21,fl:ni_ln:mawhorr-1,Mawhorr,2020-08-04,Granger,US,3,IN,18,4
10294712,Appliance door assembly,2019-05-21,Berrien Springs,US,William,1988-08-16,fl:wi_ln:frantz-4,Frantz,2020-04-07,Berrien Springs,US,0,MI,26,5
10294712,Appliance door assembly,2019-05-21,Grand Rapids,US,Ndjeka K.,2018-08-28,fl:nd_ln:luhahi-1,Luhahi,2021-11-02,Grand Rapids,US,2,MI,26,7
10294891,Energy collector system applicable to combustion engines,2019-05-21,Monterrey,MX,Armando Jesús,2019-05-21,fl:ar_ln:guerreroserrano-1,Guerrero-Serrano,2019-05-21,Monterrey,MX,3,,,1
10294891,Energy collector system applicable to combustion engines,2019-05-21,Monterrey,MX,Eduardo,2019-05-21,fl:ed_ln:mariscalhay-1,Mariscal-Hay,2019-05-21,Monterrey,MX,2,,,1
10294891,Energy collector system applicable to combustion engines,2019-05-21,Monterrey,MX,Humberto,2019-05-21,fl:hu_ln:tellezaguayo-1,Tellez-Aguayo,2019-05-21,Monterrey,MX,1,,,1
10294891,Energy collector system applicable to combustion engines,2019-05-21,Monterrey,MX,Luis Daniel,2019-05-21,fl:lu_ln:cedenoviveros-1,Cedeño-Viveros,2019-05-21,Monterrey,MX,4,,,1
10294891,Energy collector system applicable to combustion engines,2019-05-21,Monterrey,MX,Noel,2004-05-25,fl:no_ln:leonrovira-3,Leon-Rovira,2019-05-21,Monterrey,MX,0,,,2
10295777,Bend radius guide,2019-05-21,Zapopan,MX,Marco Mauricio,2019-05-21,fl:ma_ln:gutierrezflores-1,Gutierrez Flores,2020-01-14,Zapopan,MX,0,,,2
10296246,Integrity protection for system management mode,2019-05-21,Zapopan,MX,Juan Manuel,2018-06-12,fl:ju_ln:cruzalcaraz-1,Cruz Alcaraz,2020-05-26,Zapopan,MX,1,,,3
10296246,Integrity protection for system management mode,2019-05-21,Tlaquepaque,MX,Jorge E.,2018-06-12,fl:jo_ln:gonzalezdiaz-1,Gonzalez Diaz,2020-05-26,Tlaquepaque,MX,0,,,3
10296983,How to model risk on your farm,2019-05-21,Mexico City,MX,Carolina,2019-05-21,fl:ca_ln:carbajaldenova-1,Carbajal De Nova,2019-05-21,Mexico City,MX,0,,,1
10298282,Multi-modal sensing wearable device for physiological context measurement,2019-05-21,Zapopan,MX,Paulo,2018-01-16,fl:pa_ln:lopezmeyer-1,Lopez Meyer,2023-08-15,Zapopan,MX,4,,,31
10298282,Multi-modal sensing wearable device for physiological context measurement,2019-05-21,Tlajomulco,MX,Alejandro,2016-03-08,fl:al_ln:ibarravonborstel-1,Ibarra Von Borstel,2024-01-02,Zapopan,MX,1,,,13
10298282,Multi-modal sensing wearable device for physiological context measurement,2019-05-21,Guadalajara,MX,Hector,2016-03-22,fl:he_ln:cordouriermaruri-1,Cordourier Maruri,2024-01-02,Guadalajara,MX,2,,,35
10298282,Multi-modal sensing wearable device for physiological context measurement,2019-05-21,Zapopan,MX,Julio,2018-01-16,fl:ju_ln:zamoraesquivel-1,Zamora Esquivel,2023-11-07,Zapopan,MX,3,,,30
10298282,Multi-modal sensing wearable device for physiological context measurement,2019-05-21,Ixtlahuacán del Río,MX,Jose Rodrigo,2012-05-22,fl:jo_ln:camachoperez-2,Camacho Perez,2024-01-02,Guadalajara,MX,0,,,32
10300466,Process for modifying the physical and chemical properties of faujasite Y-type zeolites,2019-05-28,Mexico City,MX,Hector,2014-05-06,fl:he_ln:armendarizherrera-1,ARMENDARIZ HERRERA,2019-05-28,Mexico City,MX,0,,,7
10300466,Process for modifying the physical and chemical properties of faujasite Y-type zeolites,2019-05-28,Mexico City,MX,José Marie Maurice,2014-05-06,fl:jo_ln:julienfripiat-1,Julien Fripiat,2019-05-28,Mexico City,MX,5,,,3
10300466,Process for modifying the physical and chemical properties of faujasite Y-type zeolites,2019-05-28,Mexico City,MX,Francisco Javier,2011-06-21,fl:fr_ln:hernandezbeltran-1,Hernández Beltrán,2019-05-28,Mexico City,MX,2,,,5
10300466,Process for modifying the physical and chemical properties of faujasite Y-type zeolites,2019-05-28,Mexico City,MX,Patricia,2014-05-06,fl:pa_ln:perezromo-1,Pérez Romo,2022-11-15,Mexico City,MX,3,,,4
10300466,Process for modifying the physical and chemical properties of faujasite Y-type zeolites,2019-05-28,Mexico City,MX,Maria de Lourdes Alejandra,2014-05-06,fl:ma_ln:guzmancastillo-1,GUZMAN CASTILLO,2021-11-23,Mexico City,MX,1,,,8
10300466,Process for modifying the physical and chemical properties of faujasite Y-type zeolites,2019-05-28,Mexico City,MX,Jaime,2011-06-21,fl:ja_ln:sanchezvalente-2,SANCHEZ VALENTE,2021-11-23,Mexico City,MX,4,,,9
